"","first_name","last_name","baker_age","baker_occupation","hometown","signature_bake","show_stopper","series","episode","technical","result"
"5646","Louise","Williams",46,"Hairdresser","Cardiff","Orange Liqueur and Lemonade Drizzle Cake","White Chocolate Trifle Mirror Glaze Cake",7,5,NA,NA
"5647","Louise","Williams",46,"Hairdresser","Cardiff","Orange Liqueur and Lemonade Drizzle Cake","White Chocolate Trifle Mirror Glaze Cake",7,6,NA,NA
"5648","Louise","Williams",46,"Hairdresser","Cardiff","Orange Liqueur and Lemonade Drizzle Cake","White Chocolate Trifle Mirror Glaze Cake",7,7,NA,NA
"5649","Louise","Williams",46,"Hairdresser","Cardiff","Orange Liqueur and Lemonade Drizzle Cake","White Chocolate Trifle Mirror Glaze Cake",7,8,NA,NA
"5650","Louise","Williams",46,"Hairdresser","Cardiff","Orange Liqueur and Lemonade Drizzle Cake","White Chocolate Trifle Mirror Glaze Cake",7,9,NA,NA
"5651","Louise","Williams",46,"Hairdresser","Cardiff","Orange Liqueur and Lemonade Drizzle Cake","White Chocolate Trifle Mirror Glaze Cake",7,10,NA,NA
"5652","Louise","Williams",46,"Hairdresser","Cardiff","Baa Bara Brith Biscuits","Gingerbread Wedding",1,1,NA,"IN"
"5653","Louise","Williams",46,"Hairdresser","Cardiff","Baa Bara Brith Biscuits","Gingerbread Wedding",1,2,4,"OUT"
"5654","Louise","Williams",46,"Hairdresser","Cardiff","Baa Bara Brith Biscuits","Gingerbread Wedding",1,3,NA,NA
"5655","Louise","Williams",46,"Hairdresser","Cardiff","Baa Bara Brith Biscuits","Gingerbread Wedding",1,4,NA,NA
"5656","Louise","Williams",46,"Hairdresser","Cardiff","Baa Bara Brith Biscuits","Gingerbread Wedding",1,5,NA,NA
"5657","Louise","Williams",46,"Hairdresser","Cardiff","Baa Bara Brith Biscuits","Gingerbread Wedding",1,6,NA,NA
"5658","Louise","Williams",46,"Hairdresser","Cardiff","Baa Bara Brith Biscuits","Gingerbread Wedding",7,1,9,"IN"
"5659","Louise","Williams",46,"Hairdresser","Cardiff","Baa Bara Brith Biscuits","Gingerbread Wedding",7,2,10,"OUT"
"5660","Louise","Williams",46,"Hairdresser","Cardiff","Baa Bara Brith Biscuits","Gingerbread Wedding",7,3,NA,NA
"5661","Louise","Williams",46,"Hairdresser","Cardiff","Baa Bara Brith Biscuits","Gingerbread Wedding",7,4,NA,NA
"5662","Louise","Williams",46,"Hairdresser","Cardiff","Baa Bara Brith Biscuits","Gingerbread Wedding",7,5,NA,NA
"5663","Louise","Williams",46,"Hairdresser","Cardiff","Baa Bara Brith Biscuits","Gingerbread Wedding",7,6,NA,NA
"5664","Louise","Williams",46,"Hairdresser","Cardiff","Baa Bara Brith Biscuits","Gingerbread Wedding",7,7,NA,NA
"5665","Louise","Williams",46,"Hairdresser","Cardiff","Baa Bara Brith Biscuits","Gingerbread Wedding",7,8,NA,NA
"5666","Louise","Williams",46,"Hairdresser","Cardiff","Baa Bara Brith Biscuits","Gingerbread Wedding",7,9,NA,NA
"5667","Louise","Williams",46,"Hairdresser","Cardiff","Baa Bara Brith Biscuits","Gingerbread Wedding",7,10,NA,NA
"5668","Lucy","Bellamy",38,"Horticulturist","Grimsby, Lincolnshire","Timperley Early Cake","Thyme 'Wildwood' Cake",4,1,2,"IN"
"5669","Lucy","Bellamy",38,"Horticulturist","Grimsby, Lincolnshire","Timperley Early Cake","Thyme 'Wildwood' Cake",4,2,12,"OUT"
"5670","Lucy","Bellamy",38,"Horticulturist","Grimsby, Lincolnshire","Timperley Early Cake","Thyme 'Wildwood' Cake",4,3,NA,NA
"5671","Lucy","Bellamy",38,"Horticulturist","Grimsby, Lincolnshire","Timperley Early Cake","Thyme 'Wildwood' Cake",4,4,NA,NA
"5672","Lucy","Bellamy",38,"Horticulturist","Grimsby, Lincolnshire","Timperley Early Cake","Thyme 'Wildwood' Cake",4,5,NA,NA
"5673","Lucy","Bellamy",38,"Horticulturist","Grimsby, Lincolnshire","Timperley Early Cake","Thyme 'Wildwood' Cake",4,6,NA,NA
"5674","Lucy","Bellamy",38,"Horticulturist","Grimsby, Lincolnshire","Timperley Early Cake","Thyme 'Wildwood' Cake",4,7,NA,NA
"5675","Lucy","Bellamy",38,"Horticulturist","Grimsby, Lincolnshire","Timperley Early Cake","Thyme 'Wildwood' Cake",4,8,NA,NA
"5676","Lucy","Bellamy",38,"Horticulturist","Grimsby, Lincolnshire","Timperley Early Cake","Thyme 'Wildwood' Cake",4,9,NA,NA
"5677","Lucy","Bellamy",38,"Horticulturist","Grimsby, Lincolnshire","Timperley Early Cake","Thyme 'Wildwood' Cake",4,10,NA,NA
"5678","Lucy","Bellamy",38,"Horticulturist","Grimsby, Lincolnshire","Grissini with Salt","Roast Tomato Bread",4,1,2,"IN"
"5679","Lucy","Bellamy",38,"Horticulturist","Grimsby, Lincolnshire","Grissini with Salt","Roast Tomato Bread",4,2,12,"OUT"
"5680","Lucy","Bellamy",38,"Horticulturist","Grimsby, Lincolnshire","Grissini with Salt","Roast Tomato Bread",4,3,NA,NA
"5681","Lucy","Bellamy",38,"Horticulturist","Grimsby, Lincolnshire","Grissini with Salt","Roast Tomato Bread",4,4,NA,NA
"5682","Lucy","Bellamy",38,"Horticulturist","Grimsby, Lincolnshire","Grissini with Salt","Roast Tomato Bread",4,5,NA,NA
"5683","Lucy","Bellamy",38,"Horticulturist","Grimsby, Lincolnshire","Grissini with Salt","Roast Tomato Bread",4,6,NA,NA
"5684","Lucy","Bellamy",38,"Horticulturist","Grimsby, Lincolnshire","Grissini with Salt","Roast Tomato Bread",4,7,NA,NA
"5685","Lucy","Bellamy",38,"Horticulturist","Grimsby, Lincolnshire","Grissini with Salt","Roast Tomato Bread",4,8,NA,NA
"5686","Lucy","Bellamy",38,"Horticulturist","Grimsby, Lincolnshire","Grissini with Salt","Roast Tomato Bread",4,9,NA,NA
"5687","Lucy","Bellamy",38,"Horticulturist","Grimsby, Lincolnshire","Grissini with Salt","Roast Tomato Bread",4,10,NA,NA
"5688","Luis","Troyano",42,"Graphic Designer","Poynton, Cheshire","Spanish Swiss Roll","Raspberry and Lemon Genoise Slices with Lemon Drizzles",5,1,7,"IN"
"5689","Luis","Troyano",42,"Graphic Designer","Poynton, Cheshire","Spanish Swiss Roll","Raspberry and Lemon Genoise Slices with Lemon Drizzles",5,2,3,"IN"
"5690","Luis","Troyano",42,"Graphic Designer","Poynton, Cheshire","Spanish Swiss Roll","Raspberry and Lemon Genoise Slices with Lemon Drizzles",5,3,2,"STAR BAKER"
"5691","Luis","Troyano",42,"Graphic Designer","Poynton, Cheshire","Spanish Swiss Roll","Raspberry and Lemon Genoise Slices with Lemon Drizzles",5,4,2,"IN"
"5692","Luis","Troyano",42,"Graphic Designer","Poynton, Cheshire","Spanish Swiss Roll","Raspberry and Lemon Genoise Slices with Lemon Drizzles",5,5,6,"IN"
"5693","Luis","Troyano",42,"Graphic Designer","Poynton, Cheshire","Spanish Swiss Roll","Raspberry and Lemon Genoise Slices with Lemon Drizzles",5,6,3,"IN"
"5694","Luis","Troyano",42,"Graphic Designer","Poynton, Cheshire","Spanish Swiss Roll","Raspberry and Lemon Genoise Slices with Lemon Drizzles",5,7,5,"IN"
"5695","Luis","Troyano",42,"Graphic Designer","Poynton, Cheshire","Spanish Swiss Roll","Raspberry and Lemon Genoise Slices with Lemon Drizzles",5,8,2,"IN"
"5696","Luis","Troyano",42,"Graphic Designer","Poynton, Cheshire","Spanish Swiss Roll","Raspberry and Lemon Genoise Slices with Lemon Drizzles",5,9,1,"IN"
"5697","Luis","Troyano",42,"Graphic Designer","Poynton, Cheshire","Spanish Swiss Roll","Raspberry and Lemon Genoise Slices with Lemon Drizzles",5,10,2,"Runner-up"
"5698","Luis","Troyano",42,"Graphic Designer","Poynton, Cheshire","Black Olive and Rosemary Biscuits with Caramelised Onion Glaze","George Versus The Dragon",5,1,7,"IN"
"5699","Luis","Troyano",42,"Graphic Designer","Poynton, Cheshire","Black Olive and Rosemary Biscuits with Caramelised Onion Glaze","George Versus The Dragon",5,2,3,"IN"
"5700","Luis","Troyano",42,"Graphic Designer","Poynton, Cheshire","Black Olive and Rosemary Biscuits with Caramelised Onion Glaze","George Versus The Dragon",5,3,2,"STAR BAKER"
"5701","Luis","Troyano",42,"Graphic Designer","Poynton, Cheshire","Black Olive and Rosemary Biscuits with Caramelised Onion Glaze","George Versus The Dragon",5,4,2,"IN"
"5702","Luis","Troyano",42,"Graphic Designer","Poynton, Cheshire","Black Olive and Rosemary Biscuits with Caramelised Onion Glaze","George Versus The Dragon",5,5,6,"IN"
"5703","Luis","Troyano",42,"Graphic Designer","Poynton, Cheshire","Black Olive and Rosemary Biscuits with Caramelised Onion Glaze","George Versus The Dragon",5,6,3,"IN"
"5704","Luis","Troyano",42,"Graphic Designer","Poynton, Cheshire","Black Olive and Rosemary Biscuits with Caramelised Onion Glaze","George Versus The Dragon",5,7,5,"IN"
"5705","Luis","Troyano",42,"Graphic Designer","Poynton, Cheshire","Black Olive and Rosemary Biscuits with Caramelised Onion Glaze","George Versus The Dragon",5,8,2,"IN"
"5706","Luis","Troyano",42,"Graphic Designer","Poynton, Cheshire","Black Olive and Rosemary Biscuits with Caramelised Onion Glaze","George Versus The Dragon",5,9,1,"IN"
"5707","Luis","Troyano",42,"Graphic Designer","Poynton, Cheshire","Black Olive and Rosemary Biscuits with Caramelised Onion Glaze","George Versus The Dragon",5,10,2,"Runner-up"
"5708","Luis","Troyano",42,"Graphic Designer","Poynton, Cheshire","Opposites Attract Rolls","Roscón de Reyes",5,1,7,"IN"
"5709","Luis","Troyano",42,"Graphic Designer","Poynton, Cheshire","Opposites Attract Rolls","Roscón de Reyes",5,2,3,"IN"
"5710","Luis","Troyano",42,"Graphic Designer","Poynton, Cheshire","Opposites Attract Rolls","Roscón de Reyes",5,3,2,"STAR BAKER"
"5711","Luis","Troyano",42,"Graphic Designer","Poynton, Cheshire","Opposites Attract Rolls","Roscón de Reyes",5,4,2,"IN"
"5712","Luis","Troyano",42,"Graphic Designer","Poynton, Cheshire","Opposites Attract Rolls","Roscón de Reyes",5,5,6,"IN"
"5713","Luis","Troyano",42,"Graphic Designer","Poynton, Cheshire","Opposites Attract Rolls","Roscón de Reyes",5,6,3,"IN"
"5714","Luis","Troyano",42,"Graphic Designer","Poynton, Cheshire","Opposites Attract Rolls","Roscón de Reyes",5,7,5,"IN"
"5715","Luis","Troyano",42,"Graphic Designer","Poynton, Cheshire","Opposites Attract Rolls","Roscón de Reyes",5,8,2,"IN"
"5716","Luis","Troyano",42,"Graphic Designer","Poynton, Cheshire","Opposites Attract Rolls","Roscón de Reyes",5,9,1,"IN"
"5717","Luis","Troyano",42,"Graphic Designer","Poynton, Cheshire","Opposites Attract Rolls","Roscón de Reyes",5,10,2,"Runner-up"
"5718","Luis","Troyano",42,"Graphic Designer","Poynton, Cheshire","Pears in Puddings","Bakewell Alaska",5,1,7,"IN"
"5719","Luis","Troyano",42,"Graphic Designer","Poynton, Cheshire","Pears in Puddings","Bakewell Alaska",5,2,3,"IN"
"5720","Luis","Troyano",42,"Graphic Designer","Poynton, Cheshire","Pears in Puddings","Bakewell Alaska",5,3,2,"STAR BAKER"
"5721","Luis","Troyano",42,"Graphic Designer","Poynton, Cheshire","Pears in Puddings","Bakewell Alaska",5,4,2,"IN"
"5722","Luis","Troyano",42,"Graphic Designer","Poynton, Cheshire","Pears in Puddings","Bakewell Alaska",5,5,6,"IN"
"5723","Luis","Troyano",42,"Graphic Designer","Poynton, Cheshire","Pears in Puddings","Bakewell Alaska",5,6,3,"IN"
"5724","Luis","Troyano",42,"Graphic Designer","Poynton, Cheshire","Pears in Puddings","Bakewell Alaska",5,7,5,"IN"
"5725","Luis","Troyano",42,"Graphic Designer","Poynton, Cheshire","Pears in Puddings","Bakewell Alaska",5,8,2,"IN"
"5726","Luis","Troyano",42,"Graphic Designer","Poynton, Cheshire","Pears in Puddings","Bakewell Alaska",5,9,1,"IN"
"5727","Luis","Troyano",42,"Graphic Designer","Poynton, Cheshire","Pears in Puddings","Bakewell Alaska",5,10,2,"Runner-up"
"5728","Luis","Troyano",42,"Graphic Designer","Poynton, Cheshire","Tropical Manchester Tart","Four Fruity Seasons Tower",5,1,7,"IN"
"5729","Luis","Troyano",42,"Graphic Designer","Poynton, Cheshire","Tropical Manchester Tart","Four Fruity Seasons Tower",5,2,3,"IN"
"5730","Luis","Troyano",42,"Graphic Designer","Poynton, Cheshire","Tropical Manchester Tart","Four Fruity Seasons Tower",5,3,2,"STAR BAKER"
"5731","Luis","Troyano",42,"Graphic Designer","Poynton, Cheshire","Tropical Manchester Tart","Four Fruity Seasons Tower",5,4,2,"IN"
"5732","Luis","Troyano",42,"Graphic Designer","Poynton, Cheshire","Tropical Manchester Tart","Four Fruity Seasons Tower",5,5,6,"IN"
"5733","Luis","Troyano",42,"Graphic Designer","Poynton, Cheshire","Tropical Manchester Tart","Four Fruity Seasons Tower",5,6,3,"IN"
"5734","Luis","Troyano",42,"Graphic Designer","Poynton, Cheshire","Tropical Manchester Tart","Four Fruity Seasons Tower",5,7,5,"IN"
"5735","Luis","Troyano",42,"Graphic Designer","Poynton, Cheshire","Tropical Manchester Tart","Four Fruity Seasons Tower",5,8,2,"IN"
"5736","Luis","Troyano",42,"Graphic Designer","Poynton, Cheshire","Tropical Manchester Tart","Four Fruity Seasons Tower",5,9,1,"IN"
"5737","Luis","Troyano",42,"Graphic Designer","Poynton, Cheshire","Tropical Manchester Tart","Four Fruity Seasons Tower",5,10,2,"Runner-up"
"5738","Luis","Troyano",42,"Graphic Designer","Poynton, Cheshire","Apple and Cinnamon Kugelhopf with Honeyed Apples","The Cage on the Rocky Hill",5,1,7,"IN"
"5739","Luis","Troyano",42,"Graphic Designer","Poynton, Cheshire","Apple and Cinnamon Kugelhopf with Honeyed Apples","The Cage on the Rocky Hill",5,2,3,"IN"
"5740","Luis","Troyano",42,"Graphic Designer","Poynton, Cheshire","Apple and Cinnamon Kugelhopf with Honeyed Apples","The Cage on the Rocky Hill",5,3,2,"STAR BAKER"
"5741","Luis","Troyano",42,"Graphic Designer","Poynton, Cheshire","Apple and Cinnamon Kugelhopf with Honeyed Apples","The Cage on the Rocky Hill",5,4,2,"IN"
"5742","Luis","Troyano",42,"Graphic Designer","Poynton, Cheshire","Apple and Cinnamon Kugelhopf with Honeyed Apples","The Cage on the Rocky Hill",5,5,6,"IN"
"5743","Luis","Troyano",42,"Graphic Designer","Poynton, Cheshire","Apple and Cinnamon Kugelhopf with Honeyed Apples","The Cage on the Rocky Hill",5,6,3,"IN"
"5744","Luis","Troyano",42,"Graphic Designer","Poynton, Cheshire","Apple and Cinnamon Kugelhopf with Honeyed Apples","The Cage on the Rocky Hill",5,7,5,"IN"
"5745","Luis","Troyano",42,"Graphic Designer","Poynton, Cheshire","Apple and Cinnamon Kugelhopf with Honeyed Apples","The Cage on the Rocky Hill",5,8,2,"IN"
"5746","Luis","Troyano",42,"Graphic Designer","Poynton, Cheshire","Apple and Cinnamon Kugelhopf with Honeyed Apples","The Cage on the Rocky Hill",5,9,1,"IN"
"5747","Luis","Troyano",42,"Graphic Designer","Poynton, Cheshire","Apple and Cinnamon Kugelhopf with Honeyed Apples","The Cage on the Rocky Hill",5,10,2,"Runner-up"
"5748","Luis","Troyano",42,"Graphic Designer","Poynton, Cheshire","Childhood Empanadas","Stars and Stripes Éclairs
(Blueberry Cheesecake & Peanut Butter and Jelly Éclairs)",5,1,7,"IN"
"5749","Luis","Troyano",42,"Graphic Designer","Poynton, Cheshire","Childhood Empanadas","Stars and Stripes Éclairs
(Blueberry Cheesecake & Peanut Butter and Jelly Éclairs)",5,2,3,"IN"
"5750","Luis","Troyano",42,"Graphic Designer","Poynton, Cheshire","Childhood Empanadas","Stars and Stripes Éclairs
(Blueberry Cheesecake & Peanut Butter and Jelly Éclairs)",5,3,2,"STAR BAKER"
"5751","Luis","Troyano",42,"Graphic Designer","Poynton, Cheshire","Childhood Empanadas","Stars and Stripes Éclairs
(Blueberry Cheesecake & Peanut Butter and Jelly Éclairs)",5,4,2,"IN"
"5752","Luis","Troyano",42,"Graphic Designer","Poynton, Cheshire","Childhood Empanadas","Stars and Stripes Éclairs
(Blueberry Cheesecake & Peanut Butter and Jelly Éclairs)",5,5,6,"IN"
"5753","Luis","Troyano",42,"Graphic Designer","Poynton, Cheshire","Childhood Empanadas","Stars and Stripes Éclairs
(Blueberry Cheesecake & Peanut Butter and Jelly Éclairs)",5,6,3,"IN"
"5754","Luis","Troyano",42,"Graphic Designer","Poynton, Cheshire","Childhood Empanadas","Stars and Stripes Éclairs
(Blueberry Cheesecake & Peanut Butter and Jelly Éclairs)",5,7,5,"IN"
"5755","Luis","Troyano",42,"Graphic Designer","Poynton, Cheshire","Childhood Empanadas","Stars and Stripes Éclairs
(Blueberry Cheesecake & Peanut Butter and Jelly Éclairs)",5,8,2,"IN"
"5756","Luis","Troyano",42,"Graphic Designer","Poynton, Cheshire","Childhood Empanadas","Stars and Stripes Éclairs
(Blueberry Cheesecake & Peanut Butter and Jelly Éclairs)",5,9,1,"IN"
"5757","Luis","Troyano",42,"Graphic Designer","Poynton, Cheshire","Childhood Empanadas","Stars and Stripes Éclairs
(Blueberry Cheesecake & Peanut Butter and Jelly Éclairs)",5,10,2,"Runner-up"
"5758","Luis","Troyano",42,"Graphic Designer","Poynton, Cheshire","Black Forest Cherry Tree","Cocktail Doughnuts
(Mudslide & Raspberry Mojito)",5,1,7,"IN"
"5759","Luis","Troyano",42,"Graphic Designer","Poynton, Cheshire","Black Forest Cherry Tree","Cocktail Doughnuts
(Mudslide & Raspberry Mojito)",5,2,3,"IN"
"5760","Luis","Troyano",42,"Graphic Designer","Poynton, Cheshire","Black Forest Cherry Tree","Cocktail Doughnuts
(Mudslide & Raspberry Mojito)",5,3,2,"STAR BAKER"
"5761","Luis","Troyano",42,"Graphic Designer","Poynton, Cheshire","Black Forest Cherry Tree","Cocktail Doughnuts
(Mudslide & Raspberry Mojito)",5,4,2,"IN"
"5762","Luis","Troyano",42,"Graphic Designer","Poynton, Cheshire","Black Forest Cherry Tree","Cocktail Doughnuts
(Mudslide & Raspberry Mojito)",5,5,6,"IN"
"5763","Luis","Troyano",42,"Graphic Designer","Poynton, Cheshire","Black Forest Cherry Tree","Cocktail Doughnuts
(Mudslide & Raspberry Mojito)",5,6,3,"IN"
"5764","Luis","Troyano",42,"Graphic Designer","Poynton, Cheshire","Black Forest Cherry Tree","Cocktail Doughnuts
(Mudslide & Raspberry Mojito)",5,7,5,"IN"
"5765","Luis","Troyano",42,"Graphic Designer","Poynton, Cheshire","Black Forest Cherry Tree","Cocktail Doughnuts
(Mudslide & Raspberry Mojito)",5,8,2,"IN"
"5766","Luis","Troyano",42,"Graphic Designer","Poynton, Cheshire","Black Forest Cherry Tree","Cocktail Doughnuts
(Mudslide & Raspberry Mojito)",5,9,1,"IN"
"5767","Luis","Troyano",42,"Graphic Designer","Poynton, Cheshire","Black Forest Cherry Tree","Cocktail Doughnuts
(Mudslide & Raspberry Mojito)",5,10,2,"Runner-up"
"5768","Luis","Troyano",42,"Graphic Designer","Poynton, Cheshire","Indian Rose BaklavaHalwa Baklava Rolls","Chocolate Mousse & Cherry EntremetsPomegranate, Fig & Pistachio Sponges",5,1,7,"IN"
"5769","Luis","Troyano",42,"Graphic Designer","Poynton, Cheshire","Indian Rose BaklavaHalwa Baklava Rolls","Chocolate Mousse & Cherry EntremetsPomegranate, Fig & Pistachio Sponges",5,2,3,"IN"
"5770","Luis","Troyano",42,"Graphic Designer","Poynton, Cheshire","Indian Rose BaklavaHalwa Baklava Rolls","Chocolate Mousse & Cherry EntremetsPomegranate, Fig & Pistachio Sponges",5,3,2,"STAR BAKER"
"5771","Luis","Troyano",42,"Graphic Designer","Poynton, Cheshire","Indian Rose BaklavaHalwa Baklava Rolls","Chocolate Mousse & Cherry EntremetsPomegranate, Fig & Pistachio Sponges",5,4,2,"IN"
"5772","Luis","Troyano",42,"Graphic Designer","Poynton, Cheshire","Indian Rose BaklavaHalwa Baklava Rolls","Chocolate Mousse & Cherry EntremetsPomegranate, Fig & Pistachio Sponges",5,5,6,"IN"
"5773","Luis","Troyano",42,"Graphic Designer","Poynton, Cheshire","Indian Rose BaklavaHalwa Baklava Rolls","Chocolate Mousse & Cherry EntremetsPomegranate, Fig & Pistachio Sponges",5,6,3,"IN"
"5774","Luis","Troyano",42,"Graphic Designer","Poynton, Cheshire","Indian Rose BaklavaHalwa Baklava Rolls","Chocolate Mousse & Cherry EntremetsPomegranate, Fig & Pistachio Sponges",5,7,5,"IN"
"5775","Luis","Troyano",42,"Graphic Designer","Poynton, Cheshire","Indian Rose BaklavaHalwa Baklava Rolls","Chocolate Mousse & Cherry EntremetsPomegranate, Fig & Pistachio Sponges",5,8,2,"IN"
"5776","Luis","Troyano",42,"Graphic Designer","Poynton, Cheshire","Indian Rose BaklavaHalwa Baklava Rolls","Chocolate Mousse & Cherry EntremetsPomegranate, Fig & Pistachio Sponges",5,9,1,"IN"
"5777","Luis","Troyano",42,"Graphic Designer","Poynton, Cheshire","Indian Rose BaklavaHalwa Baklava Rolls","Chocolate Mousse & Cherry EntremetsPomegranate, Fig & Pistachio Sponges",5,10,2,"Runner-up"
"5778","Luis","Troyano",42,"Graphic Designer","Poynton, Cheshire","Apple, Walnut, Raisin and Cheshire Cheese ChaussonsPain au Chocolat Blanc with Raspberries and Cream Cheese","Village in Chocolate",5,1,7,"IN"
"5779","Luis","Troyano",42,"Graphic Designer","Poynton, Cheshire","Apple, Walnut, Raisin and Cheshire Cheese ChaussonsPain au Chocolat Blanc with Raspberries and Cream Cheese","Village in Chocolate",5,2,3,"IN"
"5780","Luis","Troyano",42,"Graphic Designer","Poynton, Cheshire","Apple, Walnut, Raisin and Cheshire Cheese ChaussonsPain au Chocolat Blanc with Raspberries and Cream Cheese","Village in Chocolate",5,3,2,"STAR BAKER"
"5781","Luis","Troyano",42,"Graphic Designer","Poynton, Cheshire","Apple, Walnut, Raisin and Cheshire Cheese ChaussonsPain au Chocolat Blanc with Raspberries and Cream Cheese","Village in Chocolate",5,4,2,"IN"
"5782","Luis","Troyano",42,"Graphic Designer","Poynton, Cheshire","Apple, Walnut, Raisin and Cheshire Cheese ChaussonsPain au Chocolat Blanc with Raspberries and Cream Cheese","Village in Chocolate",5,5,6,"IN"
"5783","Luis","Troyano",42,"Graphic Designer","Poynton, Cheshire","Apple, Walnut, Raisin and Cheshire Cheese ChaussonsPain au Chocolat Blanc with Raspberries and Cream Cheese","Village in Chocolate",5,6,3,"IN"
"5784","Luis","Troyano",42,"Graphic Designer","Poynton, Cheshire","Apple, Walnut, Raisin and Cheshire Cheese ChaussonsPain au Chocolat Blanc with Raspberries and Cream Cheese","Village in Chocolate",5,7,5,"IN"
"5785","Luis","Troyano",42,"Graphic Designer","Poynton, Cheshire","Apple, Walnut, Raisin and Cheshire Cheese ChaussonsPain au Chocolat Blanc with Raspberries and Cream Cheese","Village in Chocolate",5,8,2,"IN"
"5786","Luis","Troyano",42,"Graphic Designer","Poynton, Cheshire","Apple, Walnut, Raisin and Cheshire Cheese ChaussonsPain au Chocolat Blanc with Raspberries and Cream Cheese","Village in Chocolate",5,9,1,"IN"
"5787","Luis","Troyano",42,"Graphic Designer","Poynton, Cheshire","Apple, Walnut, Raisin and Cheshire Cheese ChaussonsPain au Chocolat Blanc with Raspberries and Cream Cheese","Village in Chocolate",5,10,2,"Runner-up"
"5788","Luke","Thompson",30,"Civil servant/house and techno DJ","Sheffield",NA,NA,9,1,8,"IN"
"5789","Luke","Thompson",30,"Civil servant/house and techno DJ","Sheffield",NA,NA,9,2,7,"OUT"
"5790","Luke","Thompson",30,"Civil servant/house and techno DJ","Sheffield",NA,NA,9,3,NA,NA
"5791","Luke","Thompson",30,"Civil servant/house and techno DJ","Sheffield",NA,NA,9,4,NA,NA
"5792","Luke","Thompson",30,"Civil servant/house and techno DJ","Sheffield",NA,NA,9,5,NA,NA
"5793","Luke","Thompson",30,"Civil servant/house and techno DJ","Sheffield",NA,NA,9,6,NA,NA
"5794","Luke","Thompson",30,"Civil servant/house and techno DJ","Sheffield",NA,NA,9,7,NA,NA
"5795","Luke","Thompson",30,"Civil servant/house and techno DJ","Sheffield",NA,NA,9,8,NA,NA
"5796","Luke","Thompson",30,"Civil servant/house and techno DJ","Sheffield",NA,NA,9,9,NA,NA
"5797","Luke","Thompson",30,"Civil servant/house and techno DJ","Sheffield",NA,NA,9,10,NA,NA
"5798","Manisha","Parmar",27,"Nursery nurse","Leicester","Vanilla, Peach and Raspberry","White Chocolate Cake with a Red Velvet and White Chocolate Mousse Heart",3,1,6,"IN"
"5799","Manisha","Parmar",27,"Nursery nurse","Leicester","Vanilla, Peach and Raspberry","White Chocolate Cake with a Red Velvet and White Chocolate Mousse Heart",3,2,6,"IN"
"5800","Manisha","Parmar",27,"Nursery nurse","Leicester","Vanilla, Peach and Raspberry","White Chocolate Cake with a Red Velvet and White Chocolate Mousse Heart",3,3,10,"IN"
"5801","Manisha","Parmar",27,"Nursery nurse","Leicester","Vanilla, Peach and Raspberry","White Chocolate Cake with a Red Velvet and White Chocolate Mousse Heart",3,4,9,"IN"
"5802","Manisha","Parmar",27,"Nursery nurse","Leicester","Vanilla, Peach and Raspberry","White Chocolate Cake with a Red Velvet and White Chocolate Mousse Heart",3,5,5,"OUT"
"5803","Manisha","Parmar",27,"Nursery nurse","Leicester","Vanilla, Peach and Raspberry","White Chocolate Cake with a Red Velvet and White Chocolate Mousse Heart",3,6,NA,NA
"5804","Manisha","Parmar",27,"Nursery nurse","Leicester","Vanilla, Peach and Raspberry","White Chocolate Cake with a Red Velvet and White Chocolate Mousse Heart",3,7,NA,NA
"5805","Manisha","Parmar",27,"Nursery nurse","Leicester","Vanilla, Peach and Raspberry","White Chocolate Cake with a Red Velvet and White Chocolate Mousse Heart",3,8,NA,NA
"5806","Manisha","Parmar",27,"Nursery nurse","Leicester","Vanilla, Peach and Raspberry","White Chocolate Cake with a Red Velvet and White Chocolate Mousse Heart",3,9,NA,NA
"5807","Manisha","Parmar",27,"Nursery nurse","Leicester","Vanilla, Peach and Raspberry","White Chocolate Cake with a Red Velvet and White Chocolate Mousse Heart",3,10,NA,NA
"5808","Manisha","Parmar",27,"Nursery nurse","Leicester","Indian FlatbreadsItalian Flatbreads","UNKNOWN",3,1,6,"IN"
"5809","Manisha","Parmar",27,"Nursery nurse","Leicester","Indian FlatbreadsItalian Flatbreads","UNKNOWN",3,2,6,"IN"
"5810","Manisha","Parmar",27,"Nursery nurse","Leicester","Indian FlatbreadsItalian Flatbreads","UNKNOWN",3,3,10,"IN"
"5811","Manisha","Parmar",27,"Nursery nurse","Leicester","Indian FlatbreadsItalian Flatbreads","UNKNOWN",3,4,9,"IN"
"5812","Manisha","Parmar",27,"Nursery nurse","Leicester","Indian FlatbreadsItalian Flatbreads","UNKNOWN",3,5,5,"OUT"
"5813","Manisha","Parmar",27,"Nursery nurse","Leicester","Indian FlatbreadsItalian Flatbreads","UNKNOWN",3,6,NA,NA
"5814","Manisha","Parmar",27,"Nursery nurse","Leicester","Indian FlatbreadsItalian Flatbreads","UNKNOWN",3,7,NA,NA
"5815","Manisha","Parmar",27,"Nursery nurse","Leicester","Indian FlatbreadsItalian Flatbreads","UNKNOWN",3,8,NA,NA
"5816","Manisha","Parmar",27,"Nursery nurse","Leicester","Indian FlatbreadsItalian Flatbreads","UNKNOWN",3,9,NA,NA
"5817","Manisha","Parmar",27,"Nursery nurse","Leicester","Indian FlatbreadsItalian Flatbreads","UNKNOWN",3,10,NA,NA
